x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.09868562966585159,-0.08813397586345673,-0.047787126153707504,-0.16667455434799194,-0.27062565088272095,-0.07587935775518417,-0.08955096453428268,-0.3897331953048706,-0.10549642890691757,0.017470045015215874,-0.41565728187561035,-0.13123199343681335,-0.08934270590543747,-0.4927658438682556,-0.06458082795143127,-0.1068178042769432,-0.723876953125,-0.1328941434621811,-0.11420578509569168,-0.8469648957252502,-0.17609983682632446,-0.11267063766717911,-0.9711642861366272,-0.2101077437400818,0.004900761879980564,-0.45053762197494507,-0.07650312781333923,0.002590967807918787,-0.5256667137145996,-0.16959744691848755,-0.03500605374574661,-0.3573298752307892,-0.18262605369091034,-0.04003230109810829,-0.31073251366615295,-0.17608420550823212,0.08690793067216873,-0.39100056886672974,-0.09625959396362305,0.0925273597240448,-0.46402686834335327,-0.1797444373369217,0.0361134372651577,-0.30545011162757874,-0.14559923112392426,0.028851322829723358,-0.26762866973876953,-0.10563907027244568,0.1632671058177948,-0.31446245312690735,-0.12227882444858551,0.1720382124185562,-0.39703258872032166,-0.1702011078596115,0.11788315325975418,-0.29195263981819153,-0.13971930742263794,0.10417439043521881,-0.24880202114582062,-0.10702581703662872,one
0.0,0.0,0.0,-0.09408055245876312,-0.09313597530126572,-0.04868168756365776,-0.1558973342180252,-0.27559301257133484,-0.07848526537418365,-0.0752246305346489,-0.3928486406803131,-0.11092602461576462,0.03249918669462204,-0.41620171070098877,-0.13955430686473846,-0.08427533507347107,-0.4945574998855591,-0.05947970598936081,-0.099849171936512,-0.7308976054191589,-0.12531287968158722,-0.10467600077390671,-0.8528366684913635,-0.16456595063209534,-0.097915418446064,-0.9758670330047607,-0.19518199563026428,0.010491522960364819,-0.45306122303009033,-0.07214760035276413,0.009112955071032047,-0.5297284722328186,-0.1659643054008484,-0.02778085507452488,-0.36837872862815857,-0.17867736518383026,-0.028020717203617096,-0.3226472735404968,-0.17084898054599762,0.09339997172355652,-0.3922663927078247,-0.09325605630874634,0.09978894889354706,-0.4648807644844055,-0.17765207588672638,0.042231235653162,-0.3164113759994507,-0.1450253278017044,0.035766538232564926,-0.2812202274799347,-0.10533615946769714,0.17044667899608612,-0.3147865831851959,-0.12077395617961884,0.17996783554553986,-0.39827588200569153,-0.1680711805820465,0.12438478320837021,-0.30004388093948364,-0.13807792961597443,0.10898931324481964,-0.25654396414756775,-0.10570414364337921,one
0.0,0.0,0.0,-0.10144942998886108,-0.08265627175569534,-0.05173131451010704,-0.16187328100204468,-0.2716515064239502,-0.08115260303020477,-0.07202053815126419,-0.3910484313964844,-0.11217406392097473,0.04141536355018616,-0.4069596230983734,-0.139129638671875,-0.09192249923944473,-0.4937053918838501,-0.06206440180540085,-0.10413188487291336,-0.7284636497497559,-0.1275027096271515,-0.10595109313726425,-0.850587785243988,-0.16659004986286163,-0.09690020233392715,-0.9753336906433105,-0.1983293890953064,0.004258946981281042,-0.45684465765953064,-0.07303113490343094,0.0071542952209711075,-0.5194710493087769,-0.1674473136663437,-0.03107890859246254,-0.3538973033428192,-0.17979632318019867,-0.034274179488420486,-0.31321457028388977,-0.17271624505519867,0.08741594851016998,-0.39918091893196106,-0.09258617460727692,0.09765084087848663,-0.4588240385055542,-0.17726348340511322,0.037868231534957886,-0.3047109544277191,-0.14323440194129944,0.02936139516532421,-0.2748118042945862,-0.10391423851251602,0.16419076919555664,-0.32383936643600464,-0.11901356279850006,0.17136575281620026,-0.39052072167396545,-0.16746319830417633,0.11590174585580826,-0.2854839265346527,-0.13831138610839844,0.1035936251282692,-0.24700374901294708,-0.10716831684112549,one
0.0,0.0,0.0,-0.09741073846817017,-0.08453014492988586,-0.05569544807076454,-0.1523173451423645,-0.264229953289032,-0.08950648456811905,-0.06102827936410904,-0.37489718198776245,-0.1239585280418396,0.05283334106206894,-0.39975568652153015,-0.15406037867069244,-0.08407972753047943,-0.4922336935997009,-0.06833560764789581,-0.09242882579565048,-0.7274473309516907,-0.13569378852844238,-0.09126623719930649,-0.8504136204719543,-0.1764344871044159,-0.07952947169542313,-0.9746572375297546,-0.20908914506435394,0.01645245961844921,-0.45619553327560425,-0.07744328677654266,0.024867556989192963,-0.5078954100608826,-0.17273759841918945,-0.01703290268778801,-0.34769630432128906,-0.18597422540187836,-0.024615122005343437,-0.30995994806289673,-0.1800244301557541,0.1018359512090683,-0.39696288108825684,-0.09537594020366669,0.1147652193903923,-0.44214826822280884,-0.18182432651519775,0.05181848630309105,-0.29624754190444946,-0.1502847820520401,0.0388166643679142,-0.27004432678222656,-0.11283399909734726,0.17802736163139343,-0.3212675452232361,-0.12026309967041016,0.18991920351982117,-0.3773120939731598,-0.17233356833457947,0.13095790147781372,-0.27712902426719666,-0.1460667848587036,0.11236341297626495,-0.24072638154029846,-0.11638029664754868,one
0.0,0.0,0.0,-0.09623465687036514,-0.08108401298522949,-0.057156458497047424,-0.149937704205513,-0.2654232382774353,-0.0884442925453186,-0.05734102800488472,-0.38237056136131287,-0.11978393793106079,0.050403695553541183,-0.4130030870437622,-0.14701765775680542,-0.08668018132448196,-0.49211034178733826,-0.06718598306179047,-0.09419415146112442,-0.7263923287391663,-0.13247038424015045,-0.09247604757547379,-0.8500383496284485,-0.17119184136390686,-0.0827762708067894,-0.9758650660514832,-0.20207776129245758,0.01172249298542738,-0.45603278279304504,-0.07549060881137848,0.021827902644872665,-0.5222551822662354,-0.16820213198661804,-0.015836616978049278,-0.3531211316585541,-0.17910654842853546,-0.023840103298425674,-0.31144818663597107,-0.17114563286304474,0.0959000512957573,-0.3978038728237152,-0.0928708091378212,0.11077257245779037,-0.46381527185440063,-0.17884400486946106,0.05271778628230095,-0.30642592906951904,-0.14522230625152588,0.03987317532300949,-0.2744622230529785,-0.10589424520730972,0.1713239997625351,-0.32144802808761597,-0.11722787469625473,0.18479186296463013,-0.39501431584358215,-0.1689295470714569,0.13013043999671936,-0.28771716356277466,-0.14038342237472534,0.11281489580869675,-0.24493274092674255,-0.10895787924528122,one
0.0,0.0,0.0,-0.09663064032793045,-0.0888838991522789,-0.05697130039334297,-0.14883415400981903,-0.2762991189956665,-0.0880047082901001,-0.05911259725689888,-0.3905287981033325,-0.11974812299013138,0.04610485956072807,-0.4148545265197754,-0.14728739857673645,-0.09218939393758774,-0.49821192026138306,-0.05956187844276428,-0.10041151940822601,-0.7316439151763916,-0.12646664679050446,-0.09797167778015137,-0.8521996736526489,-0.16577526926994324,-0.08600113540887833,-0.9768993854522705,-0.19563093781471252,0.004029509611427784,-0.45871010422706604,-0.06849358975887299,0.019621025770902634,-0.532122790813446,-0.1663276106119156,-0.013921576552093029,-0.36118635535240173,-0.18002139031887054,-0.020556852221488953,-0.3141649663448334,-0.17073954641819,0.08793401718139648,-0.40057411789894104,-0.08712494373321533,0.10755299776792526,-0.4716281294822693,-0.17722177505493164,0.05301585793495178,-0.3141672611236572,-0.14589515328407288,0.041264284402132034,-0.2800784707069397,-0.10492933541536331,0.16284124553203583,-0.3246578276157379,-0.11251082271337509,0.18288294970989227,-0.40672072768211365,-0.16430115699768066,0.13221004605293274,-0.29804667830467224,-0.13509616255760193,0.11650450527667999,-0.2514648735523224,-0.10183286666870117,one
0.0,0.0,0.0,-0.09432894736528397,-0.09878334403038025,-0.05086736008524895,-0.14338137209415436,-0.2921326160430908,-0.07955934852361679,-0.047746576368808746,-0.4029600918292999,-0.11042705178260803,0.059461504220962524,-0.4216301441192627,-0.13882750272750854,-0.08455527573823929,-0.4997131824493408,-0.054173488169908524,-0.08894253522157669,-0.7315971851348877,-0.114478200674057,-0.08552402257919312,-0.8577733039855957,-0.1527172476053238,-0.07275380939245224,-0.9802126884460449,-0.1840921938419342,0.014375793747603893,-0.4606221318244934,-0.06540030241012573,0.030118370428681374,-0.5403742790222168,-0.15667501091957092,-0.008002908900380135,-0.3687046468257904,-0.16894201934337616,-0.016921015456318855,-0.3079060912132263,-0.16034696996212006,0.09919844567775726,-0.3985857665538788,-0.08514446765184402,0.12045136094093323,-0.48081883788108826,-0.16718436777591705,0.06129448860883713,-0.32585641741752625,-0.1335074007511139,0.04682542756199837,-0.27553150057792664,-0.09332533925771713,0.1712353676557541,-0.3157666027545929,-0.11149261146783829,0.1931760609149933,-0.40758460760116577,-0.1594078242778778,0.13817982375621796,-0.30339646339416504,-0.12913024425506592,0.12035136669874191,-0.24778306484222412,-0.09662185609340668,one
0.0,0.0,0.0,-0.10021333396434784,-0.10502396523952484,-0.05274992063641548,-0.146342933177948,-0.31247755885124207,-0.08141466230154037,-0.044464271515607834,-0.4272887706756592,-0.11169217526912689,0.06828504800796509,-0.43455180525779724,-0.14068478345870972,-0.08727464079856873,-0.49142986536026,-0.05735032260417938,-0.09031639993190765,-0.7247148752212524,-0.11305540055036545,-0.08656811714172363,-0.8581010699272156,-0.14947348833084106,-0.07342157512903214,-0.9807530045509338,-0.18092237412929535,0.012460061348974705,-0.45668116211891174,-0.06771590560674667,0.028887683525681496,-0.5484030246734619,-0.15939873456954956,-0.010473712347447872,-0.3830152451992035,-0.17267119884490967,-0.017979910597205162,-0.3044273555278778,-0.1629791408777237,0.09711544215679169,-0.3925968110561371,-0.08570083975791931,0.1167047992348671,-0.4752044379711151,-0.16317333281040192,0.06052321568131447,-0.32831326127052307,-0.12980031967163086,0.050081104040145874,-0.2649751305580139,-0.08947127312421799,0.16901683807373047,-0.3067799210548401,-0.11078786104917526,0.18054288625717163,-0.38894912600517273,-0.15466783940792084,0.13126233220100403,-0.29732847213745117,-0.12582069635391235,0.12373211234807968,-0.2449067384004593,-0.0947997123003006,one
0.0,0.0,0.0,-0.10526621341705322,-0.09889243543148041,-0.05861077085137367,-0.15360930562019348,-0.3113703429698944,-0.08381491899490356,-0.057478372007608414,-0.43625307083129883,-0.1086825430393219,0.0526278093457222,-0.46061792969703674,-0.12989988923072815,-0.09917231649160385,-0.49804264307022095,-0.05281377583742142,-0.1039581447839737,-0.7274811863899231,-0.11381983011960983,-0.10283266007900238,-0.8525597453117371,-0.151377335190773,-0.08918885141611099,-0.9793554544448853,-0.18140627443790436,0.0011231580283492804,-0.46879881620407104,-0.058671511709690094,0.01980399340391159,-0.5519394874572754,-0.15166985988616943,-0.019745975732803345,-0.3799486458301544,-0.1622420996427536,-0.02510281279683113,-0.3174278140068054,-0.14929069578647614,0.0851510614156723,-0.4133928120136261,-0.07447192817926407,0.10877885669469833,-0.48797208070755005,-0.1552809476852417,0.05017823353409767,-0.3379056751728058,-0.12033693492412567,0.039793286472558975,-0.2899658679962158,-0.07766111195087433,0.1583365947008133,-0.3352484405040741,-0.0981174185872078,0.17955990135669708,-0.41645655035972595,-0.14461086690425873,0.1313057243824005,-0.32126984000205994,-0.11550234258174896,0.12179829180240631,-0.2724969685077667,-0.08266086131334305,one
0.0,0.0,0.0,-0.10272093117237091,-0.10773539543151855,-0.04907698929309845,-0.15322987735271454,-0.3084084093570709,-0.0747535452246666,-0.062372080981731415,-0.4297848045825958,-0.10228249430656433,0.03540449216961861,-0.46021732687950134,-0.12828484177589417,-0.09640558063983917,-0.49119654297828674,-0.053688716143369675,-0.10487452894449234,-0.7204307317733765,-0.11432056128978729,-0.10480913519859314,-0.85194993019104,-0.15351693332195282,-0.0961233526468277,-0.9780725240707397,-0.1847553700208664,0.002943388419225812,-0.46357426047325134,-0.065643310546875,0.03393371403217316,-0.5494926571846008,-0.16026371717453003,-0.0014069569297134876,-0.38405463099479675,-0.17737366259098053,-0.018306003883481026,-0.3169252276420593,-0.16978731751441956,0.08957011252641678,-0.4136853516101837,-0.08526413142681122,0.12107637524604797,-0.4816752076148987,-0.16691450774669647,0.06801063567399979,-0.3292377293109894,-0.13613246381282806,0.04838608205318451,-0.2807878255844116,-0.09734611958265305,0.16664069890975952,-0.3423476219177246,-0.11141137778759003,0.19404901564121246,-0.4157785177230835,-0.15604594349861145,0.14759433269500732,-0.31125253438949585,-0.12510506808757782,0.1306706964969635,-0.26413989067077637,-0.09232911467552185,one
0.0,0.0,0.0,-0.09693167358636856,-0.12191256135702133,-0.05057840421795845,-0.1417127400636673,-0.3258914351463318,-0.07765638083219528,-0.050807226449251175,-0.4610361158847809,-0.10557432472705841,0.04982154443860054,-0.5140595436096191,-0.13123585283756256,-0.08994356542825699,-0.49965378642082214,-0.04824087396264076,-0.09973336011171341,-0.7255482077598572,-0.1095050573348999,-0.1033836230635643,-0.8577942848205566,-0.14834658801555634,-0.09400580078363419,-0.9795267581939697,-0.17801743745803833,0.010075478814542294,-0.4655887186527252,-0.05901305377483368,0.036482714116573334,-0.5888093709945679,-0.1519118696451187,-0.009723654016852379,-0.4150443375110626,-0.16533417999744415,-0.023447442799806595,-0.3390769958496094,-0.1526462882757187,0.09744277596473694,-0.40780720114707947,-0.07811619341373444,0.12563562393188477,-0.5158038139343262,-0.16130231320858002,0.06308940798044205,-0.35736405849456787,-0.1262499839067459,0.04759318754076958,-0.29688575863838196,-0.08162709325551987,0.1762176901102066,-0.32707762718200684,-0.10347996652126312,0.19815126061439514,-0.43165525794029236,-0.15114371478557587,0.1475493609905243,-0.3295886516571045,-0.11788623780012131,0.1350022256374359,-0.2768593728542328,-0.08137782663106918,one
0.0,0.0,0.0,-0.09688679873943329,-0.12495613843202591,-0.04887557029724121,-0.1349937468767166,-0.34212908148765564,-0.07249568402767181,-0.03651619330048561,-0.47712594270706177,-0.09768174588680267,0.06795776635408401,-0.5172346830368042,-0.12083843350410461,-0.08337479084730148,-0.503473699092865,-0.043805208057165146,-0.08723553270101547,-0.727300763130188,-0.10239646583795547,-0.08925788849592209,-0.8593944311141968,-0.13995039463043213,-0.07776940613985062,-0.9824660420417786,-0.1694471687078476,0.01698833890259266,-0.46626779437065125,-0.05362779647111893,0.037561140954494476,-0.5917162895202637,-0.14242352545261383,-0.004857200663536787,-0.4173292815685272,-0.15362289547920227,-0.01010113675147295,-0.3372459411621094,-0.1398443579673767,0.1034902036190033,-0.4065294861793518,-0.07183267921209335,0.12940703332424164,-0.5159260034561157,-0.1500711888074875,0.06793300807476044,-0.3604077994823456,-0.1137443333864212,0.05641340836882591,-0.2912086546421051,-0.0687595084309578,0.1810283213853836,-0.32600653171539307,-0.09655515104532242,0.20323945581912994,-0.4417893886566162,-0.14116692543029785,0.15396061539649963,-0.34675031900405884,-0.10881363600492477,0.14469051361083984,-0.28595098853111267,-0.07340165972709656,one
